time,cost_of_transfer_usd,cost_of_transfer_eth
2022-03-03 22:00:00.000 UTC,,0.00092877697647
2021-11-25 17:00:00.000 UTC,,0.003012365140932
2023-03-10 19:00:00.000 UTC,,0.000740582254314
2023-08-25 21:00:00.000 UTC,,0.000408621287613
2022-12-05 21:00:00.000 UTC,,0.000285744642183
2023-08-27 17:00:00.000 UTC,,0.000360287235462
2023-08-12 15:00:00.000 UTC,,0.00038733196425
2023-06-27 21:00:00.000 UTC,,0.000339719298051
2022-01-08 14:00:00.000 UTC,,0.002035710185964
2021-10-31 18:00:00.000 UTC,,0.003405170822403
2021-11-02 14:00:00.000 UTC,,0.003865980772668
2022-06-12 16:00:00.000 UTC,,0.000984349987047
2022-03-29 23:00:00.000 UTC,,0.001125160105461
2023-02-17 18:00:00.000 UTC,,0.001019426125977
2021-11-29 14:00:00.000 UTC,,0.002967754086213
2022-12-12 18:00:00.000 UTC,,0.000430279400292
2022-02-23 02:00:00.000 UTC,,0.001682756987121
2021-12-12 08:00:00.000 UTC,,0.000931908109272
2021-11-15 08:00:00.000 UTC,,0.002390588866827
2022-12-15 21:00:00.000 UTC,,0.000443051039844
2023-05-09 17:00:00.000 UTC,,0.002615097327213
2022-11-10 06:00:00.000 UTC,,0.000461916798378
2022-11-10 22:00:00.000 UTC,,0.000491235532347
2022-11-24 05:00:00.000 UTC,,0.000256944764769
2023-04-24 19:00:00.000 UTC,,0.001147586878872
2021-12-04 23:00:00.000 UTC,,0.002424763580547
2022-09-25 23:00:00.000 UTC,,0.000128635560942
2021-12-01 00:00:00.000 UTC,16.082614088651482,0.00350595328524
2022-07-17 03:00:00.000 UTC,,0.000210067169991
2022-09-14 19:00:00.000 UTC,,0.000423661401828
2023-03-03 13:00:00.000 UTC,,0.000529348820742
2023-05-19 06:00:00.000 UTC,,0.0007541700285
2023-07-05 01:00:00.000 UTC,,0.000960548610483
2023-02-11 15:00:00.000 UTC,,0.000398195554533
2023-07-17 19:00:00.000 UTC,,0.000476966385777
2023-05-25 09:00:00.000 UTC,,0.0006175859865
2023-04-19 01:00:00.000 UTC,,0.00102961691448
2022-12-20 04:00:00.000 UTC,,0.000288016298766
2023-02-25 10:00:00.000 UTC,,0.000429830718114
2023-01-05 07:00:00.000 UTC,,0.000337758429267
2022-01-02 19:00:00.000 UTC,,0.00242966855145
2023-04-30 15:00:00.000 UTC,,0.001372398783693
2021-10-25 15:00:00.000 UTC,,0.002051311234203
2022-01-15 23:00:00.000 UTC,,0.002410759657824
2022-06-27 09:00:00.000 UTC,,0.00062249647719
2022-07-20 11:00:00.000 UTC,,0.000361359808152
2022-09-13 06:00:00.000 UTC,,0.000171252538086
2022-10-23 10:00:00.000 UTC,,0.000233187271149
2022-12-25 18:00:00.000 UTC,,0.000250055008791
2022-03-28 10:00:00.000 UTC,,0.000603061697595
2021-10-27 12:00:00.000 UTC,,0.002438888685282
2022-04-17 00:00:00.000 UTC,1.2100299399167238,0.000402297340221
2022-01-21 00:00:00.000 UTC,10.745567541958104,0.004198290900195
2022-03-24 04:00:00.000 UTC,,0.00078725233209
2023-02-12 22:00:00.000 UTC,,0.000603189718383
2022-02-09 12:00:00.000 UTC,,0.0012509385819
2022-10-13 04:00:00.000 UTC,,0.000309347693529
2022-12-06 04:00:00.000 UTC,,0.000281740550301
2021-10-19 22:00:00.000 UTC,,0.001900261282563
2022-08-11 18:00:00.000 UTC,,0.000603999702012
2022-12-27 08:00:00.000 UTC,,0.000271481540316
2021-11-20 16:00:00.000 UTC,,0.002330035591674
2023-06-28 23:00:00.000 UTC,,0.000398659235331
2023-06-16 20:00:00.000 UTC,,0.000420736166298
2023-01-03 17:00:00.000 UTC,,0.000592116562611
2022-11-21 14:00:00.000 UTC,,0.000295421822808
2023-05-19 18:00:00.000 UTC,,0.001142351034762
2022-12-01 23:00:00.000 UTC,,0.000248173537059
2023-04-12 17:00:00.000 UTC,,0.000522285144801
2022-11-18 14:00:00.000 UTC,,0.000301292072781
2022-12-27 13:00:00.000 UTC,,0.000269042040372
2022-02-09 03:00:00.000 UTC,,0.001432865759262
2021-12-25 12:00:00.000 UTC,,0.001174445282829
2022-01-08 10:00:00.000 UTC,,0.001635056808651
2022-11-30 06:00:00.000 UTC,,0.000247533709584
2022-08-10 16:00:00.000 UTC,,0.001251586040334
2022-06-12 23:00:00.000 UTC,,0.000562645731522
2023-06-23 11:00:00.000 UTC,,0.000498256953369
2021-11-16 21:00:00.000 UTC,,0.003148349628984
2021-11-26 11:00:00.000 UTC,,0.00228805729026
2022-04-18 21:00:00.000 UTC,,0.000869811434331
2023-06-08 21:00:00.000 UTC,,0.000508949450625
2022-04-22 01:00:00.000 UTC,,0.001156827526764
2022-06-19 20:00:00.000 UTC,,0.000978341099841
2022-06-19 10:00:00.000 UTC,,0.000470661466359
2023-08-22 17:00:00.000 UTC,,0.001043220586086
